"cast_id","gender","id","name","order","movie_id","title","genres","budget","revenue","vote_count","vote_average","popularity","runtime","release_date","genre_order"
"1","Male","16250","Denis Moschitto",0,8064,"Chiko","Drama",0,0,22,6.3,4.896953,92,2008-02-09,1
"3","Male","23532","Jason Bateman",0,209403,"Bad Words","Comedy",9500000,7800000,335,6.4,5.847166,88,2013-09-06,1
"4","Female","173150","Roma Downey",0,235260,"Son of God","Drama",2.2e+07,67800064,83,5.9,6.477292,138,2014-02-28,1
"1","Male","2283","Stanley Tucci",0,24202,"Blind Date","Drama",0,0,2,4.5,1.236072,80,2007-05-16,1
"3","Male","17764","Charles S. Dutton",0,238972,"Blind Faith","Drama",0,0,2,6.5,1.325824,122,1998-11-23,1
"7","Female","2630","Nastassja Kinski",0,116894,"Blind Terror","Drama",0,0,0,0,0.011006,89,2001-04-23,1
"2","Male","33031","Philip Dorn",0,145995,"Blonde Fever","Comedy",0,0,1,5.5,0.039819,69,1944-12-05,1
"1","Male","25347","Lorànt Deutsch",0,68713,"You Will Be My Son","Drama",0,0,19,6.6,1.958051,102,2011-08-23,1
"2","Male","222299","Joel Rinne",0,144728,"The Stars Will Tell, Inspector Palmu","Comedy",0,0,3,7.3,0.403282,95,1962-04-21,1
"1","Male","223329","Avtandil Makharadze",0,96920,"Repentance","Drama",0,215496,11,6.4,0.933995,153,1984-06-30,1
"6","Male","24421","Jean Rochefort",0,115821,"The Artist and the Model","Drama",0,0,11,6.3,0.544088,104,2012-09-28,1
"4","Male","1954","Billy Zane",0,58767,"Sniper: Reloaded","Action",0,0,43,5.2,5.249191,91,2011-04-26,1
"2","Male","3131","Antonio Banderas",0,83201,"Puss in Boots: The Three Diablos","Animation",0,0,112,6.6,12.018446,13,2011-12-08,1
"2","Female","228028","Ingrid Guimarães",0,62156,"Head Over Heels","Comedy",0,0,39,6.1,1.639481,89,2010-12-31,1
"1","Male","1185618","Paulo Gustavo",0,203217,"My Mom Is a Character","Comedy",0,0,117,7.7,4.402871,85,2013-06-21,1
"8","Male","62644","50 Cent",0,54597,"Blood Out","Action",0,0,34,5.6,2.493654,90,2011-04-25,1
"1","Female","78302","Angela Schijf",0,184323,"Daylight","Action",0,0,27,6.9,1.575298,115,2013-04-10,1
"5","Male","21177","Thierry Lhermitte",0,209355,"The French Minister","Comedy",5112027,0,74,5.6,4.27285,113,2013-11-06,1
"3","Male","2541","Jun Kunimura",0,134350,"Why Don't You Play in Hell?","Action",0,0,73,7,4.631176,126,2013-09-14,1
"1","Female","224731","Clara Lago",0,236737,"Spanish Affair","Comedy",3e+06,0,220,6.8,5.255451,98,2014-03-14,1
"4","Female","40403","Dyan Cannon",0,118915,"Such Good Friends","Comedy",0,0,4,4.8,0.607919,102,1971-12-16,1
"2","Male","4786","Richard Attenborough",0,39293,"The Human Factor","Thriller",0,0,5,5.9,0.510856,115,1979-12-18,1
"1","Female","50","Catherine Deneuve",0,157690,"On My Way","Comedy",0,0,24,6.1,2.557344,100,2013-05-16,1
"3","Male","137262","Steve Purcell",0,72962,"George & A.J.","Animation",0,0,24,5.9,3.720354,4,2009-11-10,1
"2","Male","1019","Mads Mikkelsen",0,186971,"Age of Uprising: The Legend of Michael Kohlhaas","Drama",0,0,63,6,7.70426,122,2013-08-14,1
"5","Male","52398","Mikael Persbrandt",0,199740,"Nobody Owns Me","Drama",0,0,5,6.1,2.195103,109,2013-11-08,1
"1","Male","738","Sean Connery",0,86133,"The Next Man","Action",0,0,2,6.5,0.258973,108,1976-11-10,1
"3","Male","8949","Peter Fonda",0,46460,"Wanda Nevada","Drama",0,2411145,9,6.5,1.267946,107,1979-06-01,1
"2","Male","12950","George Kennedy",0,31950,"The 'Human' Factor","Action",0,0,4,6.6,0.169452,95,1975-01-01,1
"3","Male","1116235","Luke Ganalon",0,164184,"Bless Me, Ultima","Drama",0,1553826,9,6.4,0.779768,106,2013-02-22,1
"1","Female","29315","Glenda Farrell",0,160162,"Blondes at Work","Crime",0,0,2,7.3,0.244976,63,1938-02-05,1
"8","Female","34742","Marion Davies",0,4111,"Blondie of the Follies","Comedy",0,0,4,7.5,0.582278,91,1932-09-01,1
"2","Male","3754","Mel Ferrer",0,85620,"Blood and Roses","Horror",0,0,7,6.4,0.523773,87,1960-09-14,1
"1","Male","46364","Shun Oguri",0,192577,"Space Pirate Captain Harlock","Animation",3e+07,17137302,365,6.4,7.857666,115,2013-09-07,1
"2","Female","20124","Gene Tierney",0,26286,"Dragonwyck","Drama",0,0,18,6.4,1.058284,103,1946-04-10,1
"1","Male","936","Oliver Reed",0,45007,"The Hunting Party","Action",0,0,14,6.7,8.523318,111,1971-07-16,1
"14","Male","88953","Harold Lloyd",0,22592,"Grandma's Boy","Comedy",0,0,9,5.8,0.35722,60,1922-09-03,1
"1","Male","5676","Marcello Mastroianni",0,31214,"Stay as You Are","Drama",0,0,9,5.8,0.910542,109,1978-09-14,1
"2","Female","31550","Joan Crawford",0,109891,"Our Modern Maidens","Comedy",0,0,0,0,0.378651,76,1929-09-08,1
"1002","Female","114385","Linda van Dyck",0,80992,"Two Queens and One Consort","Drama",0,0,5,5.3,8.488578,102,1981-10-01,1
"1","Male","544655","Fabrice Eboué",0,248390,"Le Crocodile du Botswanga","Comedy",10916704,0,120,5,4.420544,90,2014-02-19,1
"5","Male","5694","Robert Forster",0,71996,"Stunts","Action",0,0,1,6,0.922906,89,1977-06-01,1
"2","Male","16475","Burt Reynolds",0,39211,"W.W. and the Dixie Dancekings","Comedy",0,0,4,5.5,0.457418,91,1975-05-21,1
"13","Female","79791","Elizabeth Rice",0,16167,"From Within","Horror",0,66456,40,5.9,3.215954,89,2009-03-31,1
"2","Male","3085","James Caan",0,62709,"Blood Crime","Drama",0,0,1,3,0.33195,85,2002-09-13,1
"1","Male","61542","Nate Dushku",0,47194,"Blood Night: The Legend of Mary Hatchet","Horror",3e+06,0,17,5.1,1.233097,83,2009-10-10,1
"1","Male","16828","Chris Evans",0,100402,"Captain America: The Winter Soldier","Action",1.7e+08,714766572,5881,7.6,18.717704,136,2014-03-20,1
"3","Male","8210","Wes Bentley",0,168399,"Pioneer","Thriller",7500000,0,34,5.4,2.417241,106,2013-08-30,1
"3","Male","85065","Jack OConnell",0,209276,"Starred Up","Drama",0,54915,324,7.1,7.047117,106,2013-09-09,1
"2","Male","76933","Masato Sakai",0,128113,"Key of Life","Comedy",0,0,25,7.2,1.859543,128,2012-09-16,1
"3","Female","75037","Laura Bailey",0,119685,"Mass Effect: Paragon Lost","Action",0,0,14,6.5,2.796819,84,2012-12-28,1
"4","Male","934","Russell Crowe",0,86834,"Noah","Adventure",1.25e+08,362637473,2408,5.5,14.924487,139,2014-03-20,1
"1","Male","21200","Will Arnett",0,227783,"The Nut Job","Adventure",0,0,322,5.5,7.875793,85,2014-01-17,1
"5","Female","132429","Aïssa Maïga",0,203715,"Aya of Yop City","Animation",0,0,12,6.8,1.329626,84,2013-07-17,1
"1","Male","55464","Kelly Blatz",0,19501,"April Showers","Drama",0,0,9,5.1,0.687802,94,2009-04-18,1
"2","Male","1985","Saul Williams",0,110381,"Today","Drama",0,0,2,8.3,0.998359,86,2013-01-09,1
"1","Male","24366","Philippe Noiret",0,38080,"The Judge and the Assassin","Crime",0,0,16,6.2,0.699883,128,1976-03-10,1
"1","Male","70165","Gérard Lanvin",0,56415,"A Gang Story","Crime",0,0,88,6.7,6.597927,102,2011-11-10,1
"3","Female","1199732","Gabrielle Marion-Rivard",0,215031,"Gabrielle","Drama",0,0,15,5.8,1.138099,104,2013-09-20,1
"2","Male","18364","George Segal",0,42216,"Who Is Killing the Great Chefs of Europe?","Comedy",0,0,15,6.1,1.199554,112,1978-10-06,1
"1","Male","96407","David Essex",0,27196,"Stardust","Drama",0,0,5,6,0.553636,107,1974-10-24,1
"10","Female","13568","Joan Blondell",0,4112,"Blondie Johnson","Crime",0,0,3,5,0.19177,67,1933-02-25,1
"1001","Male","44023","Amos Poe",0,63143,"Blank City","Documentary",0,99303,4,6.5,0.31754,94,2011-04-06,1
"1","Female","20011","Margot Kidder",0,373745,"Bloodknot","Drama",0,0,1,6,0.107912,98,1995-09-17,1
"2","Female","21430","Natassia Malthe",0,12685,"BloodRayne: The Third Reich","Action",1e+07,0,58,3.7,5.926797,79,2010-11-05,1
"1","Male","8949","Peter Fonda",0,112731,"Outlaw Blues","Drama",1900000,0,0,0,0.000157,100,1977-07-15,1
"1","Male","5563","James Coburn",0,42551,"Sky Riders","Action",0,0,6,6.3,0.838555,91,1976-03-26,1
"8","Male","12446","Peter Sellers",0,1732,"The Prisoner of Zenda","Action",0,0,14,5.7,1.090071,108,1979-08-17,1
"2","Female","12134","Sally Kirkland",0,49396,"The Haunted","Horror",0,0,10,5.3,0.694405,100,1991-05-06,1
"6","Male","85425","Ramon Novarro",0,142159,"Across to Singapore","Adventure",290000,596000,3,7.7,0.140491,85,1928-04-07,1
"12","Male","17648","James Purefoy",0,5494,"George and the Dragon","Adventure",3.2e+07,0,16,5.1,5.02811,93,2004-03-28,1
"4","Male","49859","Stéphane Rideau",0,99119,"Our Paradise","Drama",0,0,10,7.2,1.073478,96,2011-09-28,1
"1","Female","21430","Natassia Malthe",0,17456,"BloodRayne: Deliverance","Action",1e+07,0,56,3.2,4.531697,99,2007-09-18,1
"1","Female","2630","Nastassja Kinski",0,68123,"Boarding School","Comedy",0,0,2,4.5,0.97855,100,1978-04-14,1
"1","Male","10169","Telly Savalas",0,65674,"A Town Called Hell","Action",0,0,2,5.5,0.391461,95,1971-10-27,1
"5","Male","18177","André Dussollier",0,253239,"Diplomacy","Drama",0,3946880,73,7.2,3.848346,84,2014-03-05,1
"1","Female","20080","Catherine Frot",0,31329,"By the Pricking of My Thumbs","Comedy",0,0,17,5.6,2.331788,105,2005-04-13,1
"1","Female","20080","Catherine Frot",0,125395,"Partners in Crime","Comedy",0,0,10,5.5,1.472975,104,2012-08-20,1
"1","Male","57607","Stephen Chow",0,53168,"King of Comedy","Comedy",0,0,34,6.9,3.139003,89,1999-02-13,1
"3","Male","4451","Mark Webber",0,155084,"13 Sins","Horror",5e+06,13809,355,6.2,9.067788,93,2014-04-18,1
"1","Male","34502","Kellan Lutz",0,188207,"The Legend of Hercules","Action",7e+07,61279452,542,4.4,6.599539,99,2014-01-10,1
"15","Male","17835","Ricky Gervais",0,145220,"Muppets Most Wanted","Adventure",5e+07,80383290,318,6.2,7.244956,112,2014-03-20,1
"1","Male","72450","Bob Saget",0,36861,"Bob Saget: That Ain't Right","Comedy",0,0,3,6.5,0.305739,60,2007-01-01,1
"1","Male","95024","Bobcat Goldthwait",0,111250,"Bobcat Goldthwait: You Don't Look the Same Either","Comedy",0,0,7,6,0.372547,58,2012-04-03,1
"3","Male","6012","Daniel Auteuil",0,14408,"Me Two","Comedy",0,0,11,4.9,0.810853,87,2008-06-18,1
"8","Male","6012","Daniel Auteuil",0,42802,"The Dinner Guest","Comedy",0,0,19,4.9,1.057585,0,2007-09-19,1
"2","Male","51750","Joey Lawrence",0,117905,"Do You Wanna Know a Secret?","Horror",0,0,2,4,0.15554,0,2001-03-04,1
"1005","Female","146550","Sola Aoi",0,40172,"Man, Woman & the Wall","Drama",0,0,7,6.9,1.74964,84,2006-10-30,1
"2","Male","9642","Jude Law",0,192134,"Dom Hemingway","Comedy",0,523511,213,5.8,5.713974,93,2013-11-15,1
"4","Male","18","Brad Garrett",0,218931,"Gleason","Drama",0,0,1,6,1.427217,120,2002-10-13,1
"1000","Female","936970","Julia Garner",0,89237,"Electrick Children","Drama",0,0,51,6.5,7.164645,96,2012-02-10,1
"3","Male","64453","Jo Jae-hyeon",0,215743,"Moebius","Drama",0,2340,52,6.5,4.333617,89,2013-09-05,1
"8","Male","2296","Clive Owen",0,190955,"Blood Ties","Crime",25500000,2415472,175,6,14.934555,128,2013-08-22,1
"5","Female","1013973","Carla Juri",0,208277,"Wetlands","Comedy",0,0,103,5.1,4.42564,109,2013-08-22,1
"1","Male","1954","Billy Zane",0,9753,"Survival Island","Adventure",9e+06,0,34,4.9,5.92516,95,2005-01-01,1
"1","Female","120251","Shanna Forrestall",0,229613,"Trailer Park Jesus","Comedy",0,0,2,5.5,0.396249,80,2012-03-30,1
"1","Male","1954","Billy Zane",0,213386,"Barabbas","Drama",0,0,2,3,0.823412,200,2013-03-25,1
"1","Male","3663","Jerry Lewis",0,38655,"Boeing, Boeing","Comedy",0,0,13,6.2,1.476618,102,1965-12-22,1
"1","Female","10670","Maryam dAbo",0,34079,"Bond Girls Are Forever","Documentary",0,0,5,5.2,0.8254,46,2002-11-06,1
"2","Male","15033","Justin Long",0,138222,"Best Man Down","Comedy",1500000,1938,65,6.1,5.875708,90,2012-10-20,1
"1","Male","90071","Gene Autry",0,60438,"Boots and Saddles","Action",0,0,0,0,0.008309,58,1937-10-04,1
"4","Male","218467","Lash La Rue",0,224040,"Border Feud","Western",0,0,1,4,0.141081,55,1947-05-10,1
"4","Female","4430","Sharon Stone",0,146955,"Border Run","Crime",5e+06,0,14,5.4,1.964489,96,2012-10-12,1
"3","Female","1046143","Caity Lotz",0,174675,"The Machine","Fiction",0,0,336,5.9,5.871579,92,2013-04-25,1
"3","Male","2895","Emil Jannings",0,94344,"The Loves of Pharaoh","Drama",0,0,1,9,0.170453,100,1922-03-14,1
"6","Male","105061","Jonathan Frid",0,29854,"Seizure","Horror",250000,0,5,6.4,1.059095,94,1974-01-01,1
"3","Female","78452","Gina Carano",0,256474,"In the Blood","Action",1e+07,0,116,5.2,6.332859,108,2014-04-04,1
"1","Male","56024","Jean Dujardin",0,170689,"Möbius","Drama",0,0,64,5.4,9.299699,103,2013-02-27,1
"1","Female","2230","Pam Grier",0,34459,"Sheba, Baby","Action",0,0,6,5.6,0.299956,90,1975-03-26,1
"4","Female","143673","Yuliya Aug",0,180960,"Celestial Wives of the Meadow Mari","Drama",0,0,6,7.1,0.847522,106,2012-11-11,1
"2","Male","52890","Richard Coyle",0,38626,"Going Postal","Comedy",0,0,59,7,5.818278,182,2010-05-30,1
"12","Female","1037374","Nina Conti",0,96769,"Her Master's Voice","Comedy",0,0,4,8.1,0.271013,64,2012-03-11,1
"2","Female","582722","Kate Lyn Sheil",0,95177,"Sun Don't Shine","Crime",0,0,9,5.8,1.228391,82,2012-03-10,1
"2","Male","15440","Jared Harris",0,193612,"The Quiet Ones","Horror",2e+05,17834867,253,5.1,6.322844,98,2014-04-01,1
"1","Male","1269","Kevin Costner",0,200505,"Draft Day","Drama",2.5e+07,28831145,309,6.5,5.596449,109,2014-04-11,1
"1","Male","33192","Joel Edgerton",0,52762,"The Mysterious Geographic Explorations of Jasper Morello","Adventure",0,0,16,7.4,0.688867,26,2005-01-19,1
"2","Male","59755","Neil Hopkins",0,178603,"Detour","Mystery",0,0,9,5.7,4.51583,87,2013-03-29,1
"3","Female","31838","Danielle Panabaker",0,94887,"Girls Against Boys","Drama",0,0,27,4.3,3.923609,87,2012-05-17,1
"1002","Female","11150","Gina Gershon",0,69492,"Borderline","Crime",3700000,0,5,5,2.117171,94,2002-11-15,1
"5","Male","130768","Bill Oberst Jr.",0,131916,"Scary or Die","Horror",0,0,22,4,1.669797,94,2012-09-09,1
"3","Male","27514","Shecky Greene",0,211078,"When Jews Were Funny","Documentary",0,0,4,7.3,0.828836,89,2013-11-14,1
"1","Male","4165","John Wayne",0,40715,"Big Jim McLain","Action",0,0,6,5.3,0.822058,90,1952-08-30,1
"4","Female","173150","Roma Downey",0,70417,"Borrowed Hearts","Drama",0,0,12,6.8,1.307312,91,1997-11-30,1
"4","Male","576222","Chase Williamson",0,171776,"Sparks","Action",0,0,38,4.9,3.544048,90,2013-03-01,1
"5","Male","29712","Tim Thomerson",0,40740,"Trancers II: The Return of Jack Deth","Action",0,0,12,5.4,2.739095,85,1991-08-22,1
"2","Male","34581","Patrick Dewaere",0,64349,"Série noire","Crime",0,0,11,6.3,0.976968,111,1979-04-25,1
"4","Male","14123","Victor Janson",0,48591,"The Oyster Princess","Comedy",0,0,11,7.4,0.352892,60,1919-06-16,1
"2","Male","108984","Bob Crane",0,46667,"Superdad","Comedy",0,0,4,4.8,1.421788,96,1973-12-14,1
"1","Female","153621","Sondra Currie",0,90590,"Policewomen","Action",0,0,3,6.8,0.197425,90,1974-02-09,1
"4","Male","82388","Bob Hope",0,39214,"Boy, Did I Get a Wrong Number!","Comedy",0,0,7,5.4,0.320794,99,1966-06-08,1
"1","Female","5729","Kim Novak",0,35057,"Boys' Night Out","Comedy",0,0,7,5.9,0.905639,115,1962-06-21,1
"1001","Male","142818","Daniel de Oliveira",0,88237,"Boca","Action",0,0,5,3.8,0.454604,100,2010-10-03,1
"3","Male","37625","Andrew Garfield",0,102382,"The Amazing Spider-Man 2","Action",2e+08,705717432,4274,6.5,26.23687,142,2014-04-16,1
"1","Male","96407","David Essex",0,26831,"That'll Be The Day","Drama",0,0,6,6.7,0.520862,87,1973-05-13,1
"2","Male","2222","Beau Bridges",0,197611,"Dragonfly","Drama",0,0,1,10,0.646465,98,1976-03-01,1
"2","Male","4774","Jim Brown",0,42711,"The Slams","Action",0,0,0,0,0.1029,91,1973-09-26,1
"4","Male","183812","Jason OMara",0,251519,"Son of Batman","Action",0,0,299,6.8,12.317738,74,2014-04-20,1
"1002","Male","2537","Sonny Chiba",0,74241,"Terror Beneath the Sea","Fiction",0,0,4,5.3,0.246106,90,1966-07-01,1
"1","Male","29712","Tim Thomerson",0,47628,"Trancers 3: Deth Lives","Action",0,0,11,5.9,2.651906,75,1992-10-14,1
"10","Male","2039","Brendan Gleeson",0,157832,"Calvary","Drama",0,0,334,7.1,11.033403,100,2014-04-11,1
"3","Female","543261","Karen Gillan",0,157547,"Oculus","Horror",5e+06,44030246,1079,6.3,8.698043,104,2013-09-08,1
"2","Male","111578","Paul Douglas",0,45588,"Angels in the Outfield","Comedy",0,0,7,6,0.58196,99,1951-10-19,1
"1","Male","42156","Roger E. Mosley",0,94248,"Sweet Jesus, Preacherman","Action",0,0,0,0,0.002771,90,1973-05-25,1
"1","Male","51965","Kevin Sorbo",0,249660,"God's Not Dead","Drama",1.7e+07,29789000,242,5.9,6.097499,113,2014-03-21,1
"4","Male","34489","Eric Balfour",0,35074,"Dinoshark","Fiction",0,0,13,4.4,1.681603,0,2010-01-01,1
"3","Female","31550","Joan Crawford",0,156320,"Our Blushing Brides","Drama",0,0,1,0,0.412683,102,1930-07-19,1
"7","Male","53820","Michael C. Hall",0,244509,"Cold in July","Drama",0,427418,265,6.3,7.327216,109,2014-05-23,1
"6","Male","14868","Robert Young",0,62661,"The Second Woman","Drama",0,0,7,5.5,0.470505,91,1950-07-07,1
"3","Female","21876","Yvette Mimieux",0,98136,"Hit Lady","Drama",0,0,1,5,0.171598,72,1974-10-06,1
"1","Female","13241","Estella Warren",0,30844,"Beauty and the Beast","Fantasy",0,0,24,5.1,2.505008,90,2009-11-04,1
"2","Male","1925","Vincent Cassel",0,197796,"Beauty and the Beast","Fantasy",3.3e+07,49100000,669,5.8,19.628834,112,2014-02-12,1
"1001","Male","125943","Naohito Fujiki",0,61492,"g@me.","Thriller",0,0,4,6.1,0.324654,112,2003-11-08,1
"4","Male","112901","Hugo Silva",0,179538,"Witching & Bitching","Comedy",8e+06,0,182,6,13.515614,104,2013-09-20,1
"2","Male","7301","Anthony Perkins",0,172340,"Lovin' Molly","Drama",0,0,1,6,0.529724,98,1974-04-14,1
"3","Male","193","Gene Hackman",0,25388,"March or Die","Action",0,0,16,6.2,1.632755,107,1977-09-08,1
"3","Male","18589","Lee Majors",0,47956,"The Norseman","Action",0,0,2,4.3,0.48975,90,1978-10-05,1
"5","Male","69310","Ricardo Darín",0,127702,"La Señal","Crime",0,0,3,6.3,0.575554,95,2007-09-13,1
"5","Male","44735","Jesse Eisenberg",0,172385,"Rio 2","Adventure",1.03e+08,500188435,997,6.3,8.18534,102,2014-03-19,1
"2","Female","79196","Lena Endre",0,196027,"Echoes from the Dead","Drama",0,0,8,5.3,1.16425,0,2013-09-27,1
"3","Male","4764","John C. Reilly",0,214314,"Bears","Documentary",0,0,72,7.2,3.661961,78,2014-04-17,1
"3","Male","13022","Tom Berenger",0,32005,"Breaking Point","Action",2500000,0,6,4.9,1.622175,93,2009-12-04,1
"2","Male","16016","David Brian",0,60908,"Breakthrough","War",0,0,2,6.3,0.17582,91,1950-11-17,1
"1","Female","14701","Carroll Baker",0,119926,"Bridge to the Sun","Drama",0,0,1,7,0.219545,113,1961-10-17,1
"7","Male","1241","John Turturro",0,214030,"Fading Gigolo","Comedy",0,2681345,219,5.9,9.596119,90,2013-09-07,1
"2","Male","85","Johnny Depp",0,157353,"Transcendence","Drama",1e+08,103039258,2339,5.9,9.730176,119,2014-04-16,1
"2","Male","51812","Nicol Williamson",0,153641,"The Reckoning","Drama",0,0,2,7.5,0.985307,111,1970-01-01,1
"2","Male","5676","Marcello Mastroianni",0,77333,"Leo the Last","Comedy",0,0,3,2,0.784126,104,1970-09-04,1
"1","Female","21320","Danielle Harris",0,167575,"Hatchet III","Action",0,0,83,5.6,4.546004,89,2013-06-14,1
"1006","Male","49735","Aidan Gillen",0,59726,"Wake Wood","Drama",0,0,60,5.5,3.092998,90,2011-03-25,1
"3","Male","17141","Greg Kinnear",0,236751,"Heaven is for Real","Drama",1.2e+07,101332962,234,6.1,7.88371,99,2014-04-16,1
"2","Female","595213","Dorothy Mackaill",0,166621,"Bright Lights","Drama",0,0,1,0,0.236636,69,1930-09-20,1
"1","Male","545087","Jaime Camil",0,219553,"Pulling Strings","Comedy",0,0,25,6,2.587398,111,2013-10-05,1
"3","Male","58608","Shinya Tsukamoto",0,25951,"Bullet Ballet","Drama",0,0,27,6.5,1.081032,98,1998-09-12,1
"7","Female","6941","Cameron Diaz",0,193610,"The Other Woman","Comedy",4e+07,196781193,1467,6.2,9.389354,109,2014-04-16,1
"1","Male","9562","Marlon Wayans",0,184345,"A Haunted House 2","Comedy",0,0,352,5.4,8.172603,87,2014-04-17,1
"11","Female","21702","Ming-Na Wen",0,12242,"Mulan II","Action",0,0,450,6,7.424487,79,2004-11-03,1
"2","Female","129520","Esther Williams",0,113743,"Jupiter's Darling","Adventure",0,0,0,0,0.852036,95,1955-02-18,1
"4","Male","388","Jim Broadbent",0,209350,"Le Week-End","Comedy",0,2225098,50,6.4,3.74133,93,2013-10-04,1
"1","Male","84044","Shota Matsuda",0,19063,"Ikigami: The Ultimate Limit","Drama",0,0,6,7.4,1.66277,133,2008-09-26,1
"3","Female","1059597","Zoey Deutch",0,203739,"Vampire Academy","Action",0,0,603,5.8,12.227198,104,2014-02-07,1
"3","Male","20588","Vincenzo Amato",0,199341,"Girl on a Bicycle","Comedy",0,0,19,6.1,2.476452,101,2013-03-04,1
"6","Male","3663","Jerry Lewis",0,123961,"Which Way to the Front?","Comedy",0,0,7,4.4,1.105048,96,1970-09-03,1
"1","Male","21563","Corin Nemec",0,221737,"RoboCroc","Fantasy",0,0,7,4.6,0.91042,77,2013-09-14,1
"1","Male","8167","Paul Walker",0,254473,"Brick Mansions","Action",2.8e+07,68896829,628,5.7,7.482959,90,2014-04-22,1
"10","Female","368","Reese Witherspoon",0,152792,"Devil's Knot","Crime",1.5e+07,0,205,5.7,5.988507,114,2013-05-09,1
"3","Female","20155","Dorothy Dandridge",0,89547,"Bright Road","Drama",0,0,3,6.3,0.11619,68,1953-04-17,1
"2","Male","82216","Robert Taylor",0,43857,"Broadway Melody of 1938","Music",0,0,2,8,0.113383,110,1937-08-20,1
"4","Male","103366","George Murphy",0,80918,"Broadway Rhythm","Family",0,0,0,0,0.001753,115,1944-01-19,1
"6","Female","98462","Jeanette MacDonald",0,130398,"Broadway Serenade","Drama",0,0,0,0,0.672662,114,1939-04-07,1
"1","Female","8437","Teri Garr",0,54752,"Firstborn","Drama",0,0,12,6.3,1.90619,103,1984-10-26,1
"1","Male","2714","Lance Henriksen",0,85564,"Nature of the Beast","Crime",0,0,11,6.2,1.352512,91,1995-10-23,1
"1","Male","129482","Tom Laughlin",0,95555,"The Master Gunfighter","Drama",3500000,0,3,4,1e-06,110,1975-10-03,1
"2","Male","74699","Robert Gustafsson",0,145247,"The 100 Year-Old Man Who Climbed Out the Window and Disappeared","Adventure",9250000,0,351,6.7,5.434306,114,2013-12-25,1
"3","Male","2524","Tom Hardy",0,210479,"Locke","Drama",2e+06,4635300,780,6.9,12.792394,85,2014-04-10,1
"4","Male","38559","Christopher Lambert",0,46943,"The Point Men","Action",0,0,7,4,2.256398,100,2001-09-07,1
"1","Male","20176","Kris Lemche",0,126442,"Alter Egos","Comedy",0,0,16,5.4,1.125844,80,2012-07-20,1
"1","Male","2963","Nicolas Cage",0,242310,"Rage","Action",2.1e+07,0,292,5.1,12.397494,98,2014-05-09,1
"1","Female","19327","Anne Shirley",0,43901,"Anne of Green Gables","Comedy",0,0,5,5.2,0.246075,78,1934-11-23,1
"2","Male","34293","Stuart Erwin",0,180624,"Before Dawn","Drama",0,0,0,0,0.039196,60,1933-08-04,1
"2","Male","1009","Randolph Scott",0,44323,"Belle of the Yukon","Action",0,0,0,0,0.036946,83,1944-12-27,1
"3","Male","239019","Kit Harington",0,76649,"Pompeii","Action",1.3e+08,117831631,1294,5.2,12.204174,105,2014-02-18,1
"3","Female","23383","Leïla Bekhti",0,44269,"All That Glitters","Comedy",0,0,179,6.4,4.930447,100,2010-03-24,1
"1","Female","62531","Valérie Lemercier",0,225564,"The Ultimate Accessory","Comedy",1400000,0,55,5.4,2.912044,98,2013-12-11,1
"2","Male","2047","Danny Glover",0,137217,"Donovan's Echo","Horror",0,0,22,5.7,1.459705,92,2011-09-17,1
"1","Male","4515","Treat Williams",0,192813,"Age of Dinosaurs","Action",0,0,34,4.1,11.785502,88,2013-05-11,1
"4","Male","78496","Ken Utsui",0,22701,"Attack from Space","Action",0,0,1,5,0.237749,76,1965-01-01,1
"3","Female","107791","Kelly Stables",0,137475,"Golden Christmas 2","Comedy",0,0,5,5.6,0.750256,89,2011-11-15,1
"1","Male","34981","Efrem Zimbalist Jr.",0,119593,"A Fever In The Blood","Drama",0,0,1,6,1.210849,117,1961-01-28,1
"3","Female","44151","Andrea Roth",0,51848,"A Golden Christmas","Comedy",0,0,12,3.5,5.648219,95,2009-12-13,1
"1","Female","94423","Shantel VanSanten",0,236417,"A Golden Christmas 3","Comedy",0,0,8,4.6,1.00752,90,2013-10-16,1
"2","Male","33355","Steve Bacic",0,197919,"A Haunting at Silver Falls","Horror",0,0,29,4.6,1.539406,84,2013-05-28,1
"2","Female","89731","Constance Bennett",0,120837,"Three Faces East","Drama",0,0,1,0,0.598618,71,1930-08-26,1
"1","Male","4135","Robert Redford",0,44721,"Little Fauss and Big Halsy","Drama",0,0,7,6.6,0.923613,99,1970-10-21,1
"1","Male","16475","Burt Reynolds",0,42472,"The Man Who Loved Cat Dancing","Western",0,0,6,6.3,8.261115,114,1973-06-28,1
"5","Male","232400","Antti Reini",0,71721,"Il Capitano: A Swedish Requiem","Drama",0,0,4,5.8,0.000578,110,1991-11-15,1
"1","Male","19274","Seth Rogen",0,195589,"Neighbors","Comedy",1.8e+07,268157400,2773,6.2,11.90575,96,2014-05-08,1
"3","Male","194","Richard Harris",0,46845,"Man in the Wilderness","Adventure",0,0,36,6.1,1.867242,104,1971-11-24,1
"3","Male","118762","Piotr Adamczyk",0,49588,"Trick","Action",0,0,4,4.9,0.625962,0,2010-02-12,1
"1002","Male","556943","Philip Morrison",0,53223,"Powers of Ten","Documentary",0,0,12,7.2,0.002317,9,1977-01-01,1
"1","Female","11617","Mischa Barton",0,177552,"A Resurrection","Horror",0,0,14,3.9,4.555887,98,2013-03-21,1
